customer_unique_id,recommended_product_id,category,avg_price,hybrid_score,explanation
0011857aff0e5871ce5eb429f21cdaf5,389d119b48cf3043d311335e499d9c6b,garden_tools,54.7,1.0,Top Trending Recommendation (New Customer Cold-Start Fallback)
0011857aff0e5871ce5eb429f21cdaf5,368c6c730842d78016ad823897a372db,garden_tools,54.27,1.0,Top Trending Recommendation (New Customer Cold-Start Fallback)
0011c98589159d6149979563c504cb21,aca2eb7d00ea1a7b8ebd4e68314663af,furniture_decor,71.36,1.0,Top Trending Recommendation (New Customer Cold-Start Fallback)
0011c98589159d6149979563c504cb21,99a4788cb24856965c36a24e339b6058,bed_bath_table,88.17,1.0,Top Trending Recommendation (New Customer Cold-Start Fallback)
0011c98589159d6149979563c504cb21,422879e10f46682990de24d770e7f83d,garden_tools,54.91,1.0,Top Trending Recommendation (New Customer Cold-Start Fallback)
0011c98589159d6149979563c504cb21,389d119b48cf3043d311335e499d9c6b,garden_tools,54.7,1.0,Top Trending Recommendation (New Customer Cold-Start Fallback)
0011c98589159d6149979563c504cb21,368c6c730842d78016ad823897a372db,garden_tools,54.27,1.0,Top Trending Recommendation (New Customer Cold-Start Fallback)
0012929d977a8d7280bb277c1e5f589d,ba74c6b75d2ad7503175809688d5a03c,watches_gifts,179.53,0.4,Recommended because this customer purchases products in 'watches_gifts' and matches high-affinity buyer behavior.
0012929d977a8d7280bb277c1e5f589d,c3ba4e8d3cb30049213b682e751e9d00,watches_gifts,94.93,0.4,Recommended because this customer purchases products in 'watches_gifts' and matches high-affinity buyer behavior.
0012929d977a8d7280bb277c1e5f589d,7a10781637204d8d10485c71a6108a2e,watches_gifts,213.06,0.4,Recommended because this customer purchases products in 'watches_gifts' and matches high-affinity buyer behavior.
0012929d977a8d7280bb277c1e5f589d,e0d64dcfaa3b6db5c54ca298ae101d05,watches_gifts,163.85,0.4,Recommended because this customer purchases products in 'watches_gifts' and matches high-affinity buyer behavior.
0012929d977a8d7280bb277c1e5f589d,1600dcf1cea8c0c83702e07b577ab231,watches_gifts,43.71,0.4,Recommended because this customer purchases products in 'watches_gifts' and matches high-affinity buyer behavior.
0014a5a58da615f7b01a4f5e194bf5ea,b8b426747049f2d3d6e00b486d47dedb,health_beauty,97.9,0.4202,Recommended because this customer purchases products in 'health_beauty' and matches high-affinity buyer behavior.
